window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,329,0.07548740197052346,0.2672704875996614,0.11246200607902736,0.030395136778115502,55,BUY,BUY,False,deterministic,injection_0.20
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,215,-0.12738028190336947,0.4185969438106186,0.05116279069767442,0.19069767441860466,36,SELL,HOLD,True,deterministic,injection_0.20
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,153,0.009787688546150536,0.2680191223480054,0.058823529411764705,0.05228758169934641,0,HOLD,HOLD,False,deterministic,injection_0.20
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,149,0.005745389317506106,0.19899740776199942,0.020134228187919462,0.040268456375838924,0,HOLD,HOLD,False,deterministic,injection_0.20
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,227,-0.1126666163968226,0.43340082329657204,0.05726872246696035,0.19383259911894274,38,SELL,HOLD,True,deterministic,injection_0.20
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,144,0.0005562064535398369,0.19050960687458757,0.034722222222222224,0.034722222222222224,0,HOLD,HOLD,False,deterministic,injection_0.20
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,226,-0.11132529730273955,0.43168711471277,0.07964601769911504,0.1902654867256637,38,SELL,HOLD,True,deterministic,injection_0.20
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,157,0.01781157645319771,0.2668628627868646,0.06369426751592357,0.050955414012738856,0,HOLD,HOLD,False,deterministic,injection_0.20
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,243,0.06023022726776055,0.27012292959516115,0.10699588477366255,0.037037037037037035,41,BUY,BUY,False,deterministic,injection_0.20
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,174,0.03184609237426741,0.22078957546109856,0.040229885057471264,0.034482758620689655,0,HOLD,HOLD,False,deterministic,injection_0.20
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,124,-0.023874578111234227,0.2629179305417695,0.03225806451612903,0.06451612903225806,0,SELL,SELL,False,deterministic,injection_0.20
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,40,0.03443370372988282,0.07017057761171218,0.0,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.0395486581344473,0.17227669969093387,0.03389830508474576,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,93,0.07480421020919757,0.2570777257335804,0.0967741935483871,0.010752688172043012,16,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,100,-0.12859282453544438,0.4317998469750271,0.06,0.22,17,SELL,HOLD,True,deterministic,injection_0.20
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.022612188705815026,0.1886212830591088,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.08405428257231648,0.25027042316208414,0.08771929824561403,0.0,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.01942065941693726,0.18039403382311298,0.03125,0.015625,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.033316705065468924,0.09160197570526178,0.0,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.011367500518801905,0.17532420950844324,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,125,0.1076381359025836,0.34042732010568,0.168,0.048,21,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.011241186643019313,0.16373945389929093,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.05981964673000301,0.22688910851112049,0.06060606060606061,0.015151515151515152,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.07491349207703021,0.25501186407845033,0.1,0.03333333333333333,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.00825546622276305,0.061338554828538595,0.0,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.030419726520166033,0.09412813816873518,0.01639344262295082,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.049695717796805455,0.21241406053916762,0.06557377049180328,0.01639344262295082,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.05595789689448525,0.2732818606339568,0.08196721311475409,0.01639344262295082,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,90,0.11335156577535802,0.30267839262181007,0.14444444444444443,0.022222222222222223,15,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.061903764424261765,0.25553885556703015,0.05970149253731343,0.04477611940298507,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.029325385105151376,0.11255806555450523,0.015384615384615385,0.0,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.017573347038705826,0.1655725980477647,0.03125,0.015625,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,142,-0.1164849538251128,0.39819200634174723,0.035211267605633804,0.18309859154929578,24,SELL,HOLD,True,deterministic,injection_0.20
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.04597709198663039,0.22912672380365898,0.05970149253731343,0.014925373134328358,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.0054391225265270115,0.23917648772539477,0.037037037037037035,0.037037037037037035,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.011060576044744053,0.13298680643021696,0.0,0.016129032258064516,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,105,-0.10604394195335252,0.42708644025210324,0.06666666666666667,0.19047619047619047,18,SELL,HOLD,True,deterministic,injection_0.20
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.0021655856599581648,0.182896501095527,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,99,-0.12373927839551911,0.4052090127676316,0.04040404040404041,0.1919191919191919,17,SELL,HOLD,True,deterministic,injection_0.20
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.02036336376689945,0.1997307209405491,0.03076923076923077,0.015384615384615385,0,HOLD,HOLD,False,deterministic,injection_0.20
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.059798377336583275,0.19044294550095073,0.07246376811594203,0.0,0,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,102,0.12512709369298583,0.3088158103169277,0.1568627450980392,0.0196078431372549,17,BUY,BUY,False,deterministic,injection_0.20
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.012093821973648165,0.15230832120060103,0.0,0.023255813953488372,0,HOLD,HOLD,False,deterministic,injection_0.20
